tiempo_s,x_m,y_m,phi_rad,waypoint_idx,estado,dist_wp_m,dist_recorrida_m
36.64,0.64984,0.1819,-1.5708,9,AVANZAR,0.0319,0.83037
36.672,0.64984,0.18112,-1.5708,9,AVANZAR,0.03112,0.83115
36.704,0.64984,0.18035,-1.5708,9,AVANZAR,0.03035,0.83192
36.736,0.64984,0.17951,-1.57327,9,AVANZAR,0.02951,0.83275
36.768,0.64984,0.17881,-1.5708,9,AVANZAR,0.02881,0.83346
36.8,0.64984,0.17803,-1.5708,9,AVANZAR,0.02803,0.83424
36.832,0.64984,0.17733,-1.57327,9,AVANZAR,0.02733,0.83494
36.864,0.64984,0.17662,-1.5708,9,AVANZAR,0.02662,0.83565
36.896,0.64984,0.17597,-1.5708,9,AVANZAR,0.02597,0.8363
36.928,0.64984,0.17527,-1.57327,9,AVANZAR,0.02527,0.837
36.96,0.64983,0.17462,-1.57327,9,AVANZAR,0.02462,0.83765
36.992,0.64983,0.17398,-1.57327,9,AVANZAR,0.02398,0.83829
37.024,0.64983,0.1734,-1.5708,9,AVANZAR,0.0234,0.83887
37.056,0.64983,0.17276,-1.5708,9,AVANZAR,0.02276,0.83951
37.088,0.64983,0.17224,-1.5708,9,AVANZAR,0.02224,0.84003
37.12,0.64983,0.1716,-1.5708,9,AVANZAR,0.0216,0.84067
37.152,0.64983,0.17108,-1.5708,9,AVANZAR,0.02108,0.84119
37.184,0.64983,0.17057,-1.5708,9,AVANZAR,0.02057,0.8417
37.216,0.64983,0.17005,-1.5708,9,AVANZAR,0.02005,0.84222
37.248,0.64983,0.16954,-1.5708,9,AVANZAR,0.01954,0.84273
37.28,0.64983,0.16902,-1.5708,9,AVANZAR,0.01902,0.84325
37.312,0.64983,0.16851,-1.5708,9,AVANZAR,0.01851,0.84376
37.344,0.64983,0.16799,-1.5708,9,AVANZAR,0.01799,0.84428
37.376,0.64983,0.16761,-1.5708,9,AVANZAR,0.01761,0.84466
37.408,0.64983,0.16709,-1.5708,9,AVANZAR,0.01709,0.84518
37.44,0.64983,0.16671,-1.5708,9,AVANZAR,0.01671,0.84556
37.472,0.64983,0.16625,-1.57327,9,AVANZAR,0.01625,0.84601
37.504,0.64983,0.1658,-1.5708,9,AVANZAR,0.0158,0.84647
37.536,0.64983,0.16542,-1.5708,9,AVANZAR,0.01542,0.84685
37.568,0.64983,0.16503,-1.5708,9,AVANZAR,0.01503,0.84724
37.6,0.64983,0.16465,-1.5708,9,AVANZAR,0.01465,0.84762
37.632,0.64983,0.16426,-1.5708,9,AVANZAR,0.01426,0.84801
37.664,0.64983,0.16387,-1.5708,9,AVANZAR,0.01387,0.8484
37.696,0.64983,0.16355,-1.57327,9,AVANZAR,0.01355,0.84872
37.728,0.64983,0.16323,-1.5708,9,AVANZAR,0.01323,0.84904
37.76,0.64983,0.16284,-1.5708,9,AVANZAR,0.01284,0.84943
37.792,0.64983,0.16259,-1.5708,9,AVANZAR,0.01259,0.84968
37.824,0.64983,0.1622,-1.5708,9,AVANZAR,0.0122,0.85007
37.856,0.64983,0.16194,-1.5708,9,AVANZAR,0.01194,0.85033
37.888,0.64983,0.16162,-1.57327,9,AVANZAR,0.01162,0.85065
37.92,0.64983,0.1613,-1.5708,9,AVANZAR,0.0113,0.85097
37.952,0.64983,0.16104,-1.5708,9,AVANZAR,0.01104,0.85123
37.984,0.64983,0.16078,-1.5708,9,AVANZAR,0.01078,0.85149
38.016,0.64983,0.16046,-1.57327,9,AVANZAR,0.01046,0.85181
38.048,0.64983,0.1602,-1.57327,9,AVANZAR,0.0102,0.85207
38.08,0.64983,0.15988,-1.5708,9,AVANZAR,0.00988,0.85239
38.112,0.64983,0.15969,-1.57327,9,AVANZAR,0.00969,0.85258
38.144,0.64983,0.15943,-1.57327,9,AVANZAR,0.00943,0.85284
38.176,0.64983,0.15924,-1.5708,9,AVANZAR,0.00924,0.85303
38.208,0.64983,0.15898,-1.5708,9,AVANZAR,0.00898,0.85329
38.24,0.64983,0.15872,-1.5708,9,AVANZAR,0.00872,0.85355
38.272,0.64983,0.15847,-1.5708,9,AVANZAR,0.00847,0.8538
38.304,0.64983,0.15827,-1.57327,9,AVANZAR,0.00827,0.854
38.336,0.64983,0.15808,-1.5708,9,AVANZAR,0.00808,0.85419
38.368,0.64983,0.15782,-1.5708,9,AVANZAR,0.00782,0.85445
38.4,0.64983,0.15769,-1.5708,9,AVANZAR,0.00769,0.85458
38.432,0.64983,0.15744,-1.5708,9,AVANZAR,0.00744,0.85483
38.464,0.64983,0.15731,-1.5708,9,AVANZAR,0.00731,0.85496
38.496,0.64983,0.15705,-1.5708,9,AVANZAR,0.00705,0.85522
38.528,0.64983,0.15692,-1.5708,9,AVANZAR,0.00692,0.85535
38.56,0.64983,0.15673,-1.57327,9,AVANZAR,0.00673,0.85554
38.592,0.64983,0.15653,-1.5708,9,AVANZAR,0.00653,0.85573
38.624,0.64983,0.15641,-1.5708,9,AVANZAR,0.00641,0.85586
38.656,0.64983,0.15628,-1.5708,9,AVANZAR,0.00628,0.85599
38.688,0.64983,0.15602,-1.5708,9,AVANZAR,0.00602,0.85625
38.72,0.64983,0.15589,-1.5708,9,AVANZAR,0.00589,0.85638
38.752,0.64983,0.15576,-1.5708,9,AVANZAR,0.00576,0.85651
38.784,0.64983,0.15563,-1.5708,9,AVANZAR,0.00563,0.85664
38.816,0.64983,0.1555,-1.5708,9,AVANZAR,0.0055,0.85676
38.848,0.64983,0.15538,-1.5708,9,AVANZAR,0.00538,0.85689
38.88,0.64983,0.15518,-1.57327,9,AVANZAR,0.00518,0.85709
38.912,0.64983,0.15505,-1.57327,9,AVANZAR,0.00505,0.85722
38.944,0.64982,0.15,-1.57327,10,GIRAR,0.00493,0.85734
38.976,0.64982,0.15,-1.57327,10,GIRAR,1.56832,0.85734
39.008,0.64982,0.15,-1.60793,10,GIRAR,1.53366,0.85734
39.04,0.64982,0.15,-1.64755,10,GIRAR,1.49405,0.85734
39.072,0.64982,0.15,-1.68716,10,GIRAR,1.45444,0.85734
39.104,0.64982,0.15,-1.72677,10,GIRAR,1.41482,0.85734
39.136,0.64982,0.15,-1.76143,10,GIRAR,1.38016,0.85734
39.168,0.64982,0.15,-1.80104,10,GIRAR,1.34055,0.85734
39.2,0.64982,0.15,-1.84066,10,GIRAR,1.30094,0.85734
39.232,0.64982,0.15,-1.88027,10,GIRAR,1.26133,0.85734
39.264,0.64982,0.15,-1.91493,10,GIRAR,1.22666,0.85734
39.296,0.64982,0.15,-1.95454,10,GIRAR,1.18705,0.85734
39.328,0.64982,0.15,-1.99415,10,GIRAR,1.14744,0.85734
39.36,0.64982,0.15,-2.03377,10,GIRAR,1.10783,0.85734
39.392,0.64982,0.15,-2.06843,10,GIRAR,1.07317,0.85734
39.424,0.64982,0.15,-2.10804,10,GIRAR,1.03355,0.85734
39.456,0.64982,0.15,-2.14765,10,GIRAR,0.99394,0.85734
39.488,0.64982,0.15,-2.18726,10,GIRAR,0.95433,0.85734
39.52,0.64982,0.15,-2.22192,10,GIRAR,0.91967,0.85734
39.552,0.64982,0.15,-2.26154,10,GIRAR,0.88006,0.85734
39.584,0.64982,0.15,-2.30115,10,GIRAR,0.84044,0.85734
39.616,0.64982,0.15,-2.34076,10,GIRAR,0.80083,0.85734
39.648,0.64982,0.15,-2.37542,10,GIRAR,0.76617,0.85734
39.68,0.64982,0.15,-2.41503,10,GIRAR,0.72656,0.85734
39.712,0.64982,0.15,-2.45465,10,GIRAR,0.68695,0.85734
39.744,0.64982,0.15,-2.49426,10,GIRAR,0.64733,0.85734
39.776,0.64982,0.15,-2.52892,10,GIRAR,0.61267,0.85734
39.808,0.64982,0.15,-2.56853,10,GIRAR,0.57306,0.85734
39.84,0.64982,0.15,-2.60814,10,GIRAR,0.53345,0.85734
39.872,0.64982,0.15,-2.64776,10,GIRAR,0.49384,0.85734
39.904,0.64982,0.15,-2.68242,10,GIRAR,0.45918,0.85734
39.936,0.64982,0.15,-2.72203,10,GIRAR,0.41956,0.85734
39.968,0.64982,0.15,-2.76164,10,GIRAR,0.37995,0.85734
40.0,0.64982,0.15,-2.80125,10,GIRAR,0.34034,0.85734
40.032,0.64989,0.15002,-2.83839,10,GIRAR,0.3032,0.85741
40.064,0.64982,0.15,-2.87553,10,GIRAR,0.26607,0.85747
40.096,0.64982,0.15,-2.91514,10,GIRAR,0.22645,0.85747
40.128,0.64982,0.15,-2.95475,10,GIRAR,0.18684,0.85747
40.16,0.64989,0.15001,-2.99189,10,GIRAR,0.1497,0.85754
40.192,0.64982,0.15,-3.02902,10,GIRAR,0.11257,0.8576
40.224,0.64982,0.15,-3.06864,10,GIRAR,0.07296,0.8576
40.256,0.64982,0.15,-3.10825,10,GIRAR,0.03334,0.8576
40.288,0.64989,0.15001,3.1378,10,GIRAR,0.0,0.85767
40.32,0.64982,0.15001,3.10066,10,GIRAR,0.0,0.85773
40.352,0.64982,0.15001,3.06105,10,GIRAR,0.0,0.85773
40.384,0.64982,0.15001,3.02144,10,GIRAR,0.0,0.85773
40.416,0.64989,0.15,3.14159,10,AVANZAR,0.0,0.85779
40.448,0.64989,0.15,-3.14159,10,AVANZAR,0.09989,0.85779
40.48,0.64796,0.15,-3.14159,10,AVANZAR,0.09796,0.85973
40.512,0.64603,0.15,-3.14159,10,AVANZAR,0.09603,0.86166
40.544,0.64409,0.15,-3.14159,10,AVANZAR,0.09409,0.86359
40.576,0.64216,0.15,-3.14159,10,AVANZAR,0.09216,0.86552
40.608,0.64023,0.15,-3.14159,10,AVANZAR,0.09023,0.86745
40.64,0.6383,0.15,-3.14159,10,AVANZAR,0.0883,0.86938
40.672,0.63637,0.15,-3.14159,10,AVANZAR,0.08637,0.87131
40.704,0.63444,0.15,-3.14159,10,AVANZAR,0.08444,0.87324
40.736,0.63251,0.15,-3.14159,10,AVANZAR,0.08251,0.87517
40.768,0.63071,0.15,-3.14159,10,AVANZAR,0.08071,0.87698
40.8,0.62877,0.15,-3.14159,10,AVANZAR,0.07877,0.87891
40.832,0.62684,0.15,-3.14159,10,AVANZAR,0.07684,0.88084
40.864,0.62491,0.15,-3.14159,10,AVANZAR,0.07491,0.88277
40.896,0.62298,0.15,-3.14159,10,AVANZAR,0.07298,0.8847
40.928,0.62105,0.15,-3.14159,10,AVANZAR,0.07105,0.88663
40.96,0.61925,0.15,-3.14159,10,AVANZAR,0.06925,0.88843
40.992,0.61757,0.15,-3.14159,10,AVANZAR,0.06757,0.89011
41.024,0.61577,0.15,-3.14159,10,AVANZAR,0.06577,0.89191
41.056,0.6141,0.15,-3.14159,10,AVANZAR,0.0641,0.89358
41.088,0.61242,0.15,-3.14159,10,AVANZAR,0.06242,0.89526
41.12,0.61088,0.15,-3.14159,10,AVANZAR,0.06088,0.8968
41.152,0.60933,0.15,-3.14159,10,AVANZAR,0.05933,0.89835
41.184,0.60779,0.15,-3.14159,10,AVANZAR,0.05779,0.89989
41.216,0.60637,0.15,-3.14159,10,AVANZAR,0.05637,0.90131
41.248,0.60483,0.15,-3.14159,10,AVANZAR,0.05483,0.90285
41.28,0.60341,0.15,-3.14159,10,AVANZAR,0.05341,0.90427
41.312,0.60213,0.15,-3.14159,10,AVANZAR,0.05213,0.90556
41.344,0.60071,0.15,-3.14159,10,AVANZAR,0.05071,0.90697
41.376,0.59942,0.15,-3.14159,10,AVANZAR,0.04942,0.90826
41.408,0.59826,0.15,-3.14159,10,AVANZAR,0.04826,0.90942
41.44,0.59698,0.15,-3.14159,10,AVANZAR,0.04698,0.91071
41.472,0.59582,0.15,-3.14159,10,AVANZAR,0.04582,0.91187
41.504,0.59466,0.15,-3.14159,10,AVANZAR,0.04466,0.91302
41.536,0.5935,0.15,-3.14159,10,AVANZAR,0.0435,0.91418
41.568,0.59234,0.15,-3.14159,10,AVANZAR,0.04234,0.91534
41.6,0.59131,0.15,-3.14159,10,AVANZAR,0.04131,0.91637
41.632,0.59015,0.15,-3.14159,10,AVANZAR,0.04015,0.91753
41.664,0.58912,0.15,-3.14159,10,AVANZAR,0.03912,0.91856
41.696,0.58822,0.15,-3.14159,10,AVANZAR,0.03822,0.91946
41.728,0.58719,0.15,-3.14159,10,AVANZAR,0.03719,0.92049
41.76,0.58629,0.15,-3.14159,10,AVANZAR,0.03629,0.92139
41.792,0.58526,0.15,-3.14159,10,AVANZAR,0.03526,0.92242
41.824,0.58436,0.15,-3.14159,10,AVANZAR,0.03436,0.92332
41.856,0.58359,0.15,-3.14159,10,AVANZAR,0.03359,0.9241
41.888,0.58269,0.15,-3.14159,10,AVANZAR,0.03269,0.925
41.92,0.58178,0.15,-3.14159,10,AVANZAR,0.03178,0.9259
41.952,0.58101,0.15,-3.14159,10,AVANZAR,0.03101,0.92667
41.984,0.58024,0.15,-3.14159,10,AVANZAR,0.03024,0.92744
42.016,0.57947,0.15,-3.14159,10,AVANZAR,0.02947,0.92822
42.048,0.57869,0.15,-3.14159,10,AVANZAR,0.02869,0.92899
42.08,0.57792,0.15,-3.14159,10,AVANZAR,0.02792,0.92976
42.112,0.57728,0.15,-3.14159,10,AVANZAR,0.02728,0.9304
42.144,0.57651,0.15,-3.14159,10,AVANZAR,0.02651,0.93118
42.176,0.57586,0.15,-3.14159,10,AVANZAR,0.02586,0.93182
42.208,0.57522,0.15,-3.14159,10,AVANZAR,0.02522,0.93246
42.24,0.57457,0.15,-3.14159,10,AVANZAR,0.02457,0.93311
42.272,0.57393,0.15,-3.14159,10,AVANZAR,0.02393,0.93375
42.304,0.57329,0.15,-3.14159,10,AVANZAR,0.02329,0.93439
42.336,0.57277,0.15,-3.14159,10,AVANZAR,0.02277,0.93491
42.368,0.57213,0.15,-3.14159,10,AVANZAR,0.02213,0.93555
42.4,0.57161,0.15,-3.14159,10,AVANZAR,0.02161,0.93607
42.432,0.57097,0.15,-3.14159,10,AVANZAR,0.02097,0.93671
42.464,0.57046,0.15,-3.14159,10,AVANZAR,0.02046,0.93723
42.496,0.56994,0.15,-3.14159,10,AVANZAR,0.01994,0.93774
42.528,0.56943,0.15,-3.14159,10,AVANZAR,0.01943,0.93826
42.56,0.56891,0.15,-3.14159,10,AVANZAR,0.01891,0.93877
42.592,0.56852,0.15,-3.14159,10,AVANZAR,0.01852,0.93916
42.624,0.56801,0.15,-3.14159,10,AVANZAR,0.01801,0.93967
42.656,0.56749,0.15,-3.14159,10,AVANZAR,0.01749,0.94019
42.688,0.56711,0.15,-3.14159,10,AVANZAR,0.01711,0.94057
42.72,0.56659,0.15,-3.14159,10,AVANZAR,0.01659,0.94109
42.752,0.56621,0.15,-3.14159,10,AVANZAR,0.01621,0.94148
42.784,0.56582,0.15,-3.14159,10,AVANZAR,0.01582,0.94186
42.816,0.56543,0.15,-3.14159,10,AVANZAR,0.01543,0.94225
42.848,0.56505,0.15,-3.14159,10,AVANZAR,0.01505,0.94263
42.88,0.56466,0.15,-3.14159,10,AVANZAR,0.01466,0.94302
42.912,0.56428,0.15,-3.14159,10,AVANZAR,0.01428,0.94341
42.944,0.56389,0.15,-3.14159,10,AVANZAR,0.01389,0.94379
42.976,0.5635,0.15,-3.14159,10,AVANZAR,0.0135,0.94418
43.008,0.56312,0.15,-3.14159,10,AVANZAR,0.01312,0.94457
43.04,0.56286,0.15,-3.14159,10,AVANZAR,0.01286,0.94482
43.072,0.56247,0.15,-3.14159,10,AVANZAR,0.01247,0.94521
43.104,0.56222,0.15,-3.14159,10,AVANZAR,0.01222,0.94547
43.136,0.56183,0.15,-3.14159,10,AVANZAR,0.01183,0.94585
43.168,0.56157,0.15,-3.14159,10,AVANZAR,0.01157,0.94611
43.2,0.56131,0.15,-3.14159,10,AVANZAR,0.01131,0.94637
43.232,0.56106,0.15,-3.14159,10,AVANZAR,0.01106,0.94663
43.264,0.56067,0.15,-3.14159,10,AVANZAR,0.01067,0.94701
43.296,0.56041,0.15,-3.14159,10,AVANZAR,0.01041,0.94727
43.328,0.56016,0.15,-3.14159,10,AVANZAR,0.01016,0.94753
43.36,0.5599,0.15,-3.14159,10,AVANZAR,0.0099,0.94778
43.392,0.55964,0.15,-3.14159,10,AVANZAR,0.00964,0.94804
43.424,0.55938,0.15,-3.14159,10,AVANZAR,0.00938,0.9483
43.456,0.55913,0.15,-3.14159,10,AVANZAR,0.00913,0.94856
43.488,0.559,0.15,-3.14159,10,AVANZAR,0.009,0.94869
43.52,0.55874,0.15,-3.14159,10,AVANZAR,0.00874,0.94894
43.552,0.55848,0.15,-3.14159,10,AVANZAR,0.00848,0.9492
43.584,0.55822,0.15,-3.14159,10,AVANZAR,0.00822,0.94946
43.616,0.5581,0.15,-3.14159,10,AVANZAR,0.0081,0.94959
43.648,0.55784,0.15,-3.14159,10,AVANZAR,0.00784,0.94984
43.68,0.55771,0.15,-3.14159,10,AVANZAR,0.00771,0.94997
43.712,0.55745,0.15,-3.14159,10,AVANZAR,0.00745,0.95023
43.744,0.55732,0.15,-3.14159,10,AVANZAR,0.00732,0.95036
43.776,0.55707,0.15,-3.14159,10,AVANZAR,0.00707,0.95062
43.808,0.55694,0.15,-3.14159,10,AVANZAR,0.00694,0.95074
43.84,0.55668,0.15,-3.14159,10,AVANZAR,0.00668,0.951
43.872,0.55655,0.15,-3.14159,10,AVANZAR,0.00655,0.95113
43.904,0.55642,0.15,-3.14159,10,AVANZAR,0.00642,0.95126
43.936,0.55616,0.15,-3.14159,10,AVANZAR,0.00616,0.95152
43.968,0.55604,0.15,-3.14159,10,AVANZAR,0.00604,0.95165
44.0,0.55591,0.15,-3.14159,10,AVANZAR,0.00591,0.95177
44.032,0.55578,0.15,-3.14159,10,AVANZAR,0.00578,0.9519
44.064,0.55565,0.15,-3.14159,10,AVANZAR,0.00565,0.95203
44.096,0.55539,0.15,-3.14159,10,AVANZAR,0.00539,0.95229
44.128,0.55526,0.15,-3.14159,10,AVANZAR,0.00526,0.95242
44.16,0.55514,0.15,-3.14159,10,AVANZAR,0.00514,0.95255
44.192,0.55501,0.15,-3.14159,10,AVANZAR,0.00501,0.95268
44.224,0.55,0.15,-3.14159,11,GIRAR,0.00488,0.9528
44.256,0.55,0.15,3.14159,11,AVANZAR,0.0,0.9528
44.288,0.55,0.15,-3.14159,11,AVANZAR,0.1,0.9528
44.32,0.54807,0.15,-3.14159,11,AVANZAR,0.09807,0.95474
44.352,0.54627,0.15,-3.14159,11,AVANZAR,0.09627,0.95654
44.384,0.54434,0.15,-3.14159,11,AVANZAR,0.09434,0.95847
44.416,0.5424,0.15,-3.14159,11,AVANZAR,0.0924,0.9604
44.448,0.54047,0.15,-3.14159,11,AVANZAR,0.09047,0.96233
44.48,0.53854,0.15,-3.14159,11,AVANZAR,0.08854,0.96426
44.512,0.53661,0.15,-3.14159,11,AVANZAR,0.08661,0.96619
44.544,0.53468,0.15,-3.14159,11,AVANZAR,0.08468,0.96812
44.576,0.53275,0.15,-3.14159,11,AVANZAR,0.08275,0.97006
44.608,0.53082,0.15,-3.14159,11,AVANZAR,0.08082,0.97199
44.64,0.52889,0.15,-3.14159,11,AVANZAR,0.07889,0.97392
44.672,0.52708,0.15,-3.14159,11,AVANZAR,0.07708,0.97572
44.704,0.52515,0.15,-3.14159,11,AVANZAR,0.07515,0.97765
44.736,0.52322,0.15,-3.14159,11,AVANZAR,0.07322,0.97958
44.768,0.52129,0.15,-3.14159,11,AVANZAR,0.07129,0.98151
44.8,0.51949,0.15,-3.14159,11,AVANZAR,0.06949,0.98332
44.832,0.51769,0.15,-3.14159,11,AVANZAR,0.06769,0.98512
44.864,0.51601,0.15,-3.14159,11,AVANZAR,0.06601,0.98679
44.896,0.51434,0.15,-3.14159,11,AVANZAR,0.06434,0.98847
44.928,0.51267,0.15,-3.14159,11,AVANZAR,0.06267,0.99014
44.96,0.51099,0.15,-3.14159,11,AVANZAR,0.06099,0.99181
44.992,0.50945,0.15,-3.14159,11,AVANZAR,0.05945,0.99336
45.024,0.5079,0.15,-3.14159,11,AVANZAR,0.0579,0.9949
45.056,0.50649,0.15,-3.14159,11,AVANZAR,0.05649,0.99632
45.088,0.50507,0.15,-3.14159,11,AVANZAR,0.05507,0.99774
45.12,0.50365,0.15,-3.14159,11,AVANZAR,0.05365,0.99915
45.152,0.50224,0.15,-3.14159,11,AVANZAR,0.05224,1.00057
45.184,0.50095,0.15,-3.14159,11,AVANZAR,0.05095,1.00185
45.216,0.49966,0.15,-3.14159,11,AVANZAR,0.04966,1.00314
45.248,0.49838,0.15,-3.14159,11,AVANZAR,0.04838,1.00443
45.28,0.49709,0.15,-3.14159,11,AVANZAR,0.04709,1.00572
45.312,0.49593,0.15,-3.14159,11,AVANZAR,0.04593,1.00688
45.344,0.49477,0.15,-3.14159,11,AVANZAR,0.04477,1.00803
45.376,0.49361,0.15,-3.14159,11,AVANZAR,0.04361,1.00919
45.408,0.49245,0.15,-3.14159,11,AVANZAR,0.04245,1.01035
45.44,0.49142,0.15,-3.14159,11,AVANZAR,0.04142,1.01138
45.472,0.49026,0.15,-3.14159,11,AVANZAR,0.04026,1.01254
45.504,0.48923,0.15,-3.14159,11,AVANZAR,0.03923,1.01357
45.536,0.48833,0.15,-3.14159,11,AVANZAR,0.03833,1.01447
45.568,0.4873,0.15,-3.14159,11,AVANZAR,0.0373,1.0155
45.6,0.4864,0.15,-3.14159,11,AVANZAR,0.0364,1.0164
45.632,0.48537,0.15,-3.14159,11,AVANZAR,0.03537,1.01743
45.664,0.48447,0.15,-3.14159,11,AVANZAR,0.03447,1.01833
45.696,0.48357,0.15,-3.14159,11,AVANZAR,0.03357,1.01923
45.728,0.4828,0.15,-3.14159,11,AVANZAR,0.0328,1.02001
45.76,0.4819,0.15,-3.14159,11,AVANZAR,0.0319,1.02091
45.792,0.48112,0.15,-3.14159,11,AVANZAR,0.03112,1.02168
45.824,0.48035,0.15,-3.14159,11,AVANZAR,0.03035,1.02245
45.856,0.47958,0.15,-3.14159,11,AVANZAR,0.02958,1.02323
45.888,0.47881,0.15,-3.14159,11,AVANZAR,0.02881,1.024
45.92,0.47803,0.15,-3.14159,11,AVANZAR,0.02803,1.02477
45.952,0.47726,0.15,-3.14159,11,AVANZAR,0.02726,1.02554
45.984,0.47662,0.15,-3.14159,11,AVANZAR,0.02662,1.02619
46.016,0.47597,0.15,-3.14159,11,AVANZAR,0.02597,1.02683
46.048,0.47533,0.15,-3.14159,11,AVANZAR,0.02533,1.02747
46.08,0.47469,0.15,-3.14159,11,AVANZAR,0.02469,1.02812
46.112,0.47404,0.15,-3.14159,11,AVANZAR,0.02404,1.02876
46.144,0.4734,0.15,-3.14159,11,AVANZAR,0.0234,1.02941
46.176,0.47276,0.15,-3.14159,11,AVANZAR,0.02276,1.03005
46.208,0.47224,0.15,-3.14159,11,AVANZAR,0.02224,1.03056
46.24,0.4716,0.15,-3.14159,11,AVANZAR,0.0216,1.03121
46.272,0.47108,0.15,-3.14159,11,AVANZAR,0.02108,1.03172
46.304,0.47057,0.15,-3.14159,11,AVANZAR,0.02057,1.03224
46.336,0.47005,0.15,-3.14159,11,AVANZAR,0.02005,1.03275
46.368,0.46954,0.15,-3.14159,11,AVANZAR,0.01954,1.03327
46.4,0.46902,0.15,-3.14159,11,AVANZAR,0.01902,1.03378
46.432,0.46851,0.15,-3.14159,11,AVANZAR,0.01851,1.0343
46.464,0.46799,0.15,-3.14159,11,AVANZAR,0.01799,1.03481
46.496,0.46761,0.15,-3.14159,11,AVANZAR,0.01761,1.0352
46.528,0.46709,0.15,-3.14159,11,AVANZAR,0.01709,1.03571
46.56,0.46671,0.15,-3.14159,11,AVANZAR,0.01671,1.0361
46.592,0.46632,0.15,-3.14159,11,AVANZAR,0.01632,1.03649
46.624,0.4658,0.15,-3.14159,11,AVANZAR,0.0158,1.037
46.656,0.46542,0.15,-3.14159,11,AVANZAR,0.01542,1.03739
46.688,0.46503,0.15,-3.14159,11,AVANZAR,0.01503,1.03777
46.72,0.46465,0.15,-3.14159,11,AVANZAR,0.01465,1.03816
46.752,0.46426,0.15,-3.14159,11,AVANZAR,0.01426,1.03855
46.784,0.46387,0.15,-3.14159,11,AVANZAR,0.01387,1.03893
46.816,0.46362,0.15,-3.14159,11,AVANZAR,0.01362,1.03919
46.848,0.46323,0.15,-3.14159,11,AVANZAR,0.01323,1.03958
46.88,0.46284,0.15,-3.14159,11,AVANZAR,0.01284,1.03996
46.912,0.46259,0.15,-3.14159,11,AVANZAR,0.01259,1.04022
46.944,0.4622,0.15,-3.14159,11,AVANZAR,0.0122,1.04061
46.976,0.46194,0.15,-3.14159,11,AVANZAR,0.01194,1.04086
47.008,0.46156,0.15,-3.14159,11,AVANZAR,0.01156,1.04125
47.04,0.4613,0.15,-3.14159,11,AVANZAR,0.0113,1.04151
47.072,0.46104,0.15,-3.14159,11,AVANZAR,0.01104,1.04176
47.104,0.46078,0.15,-3.14159,11,AVANZAR,0.01078,1.04202
47.136,0.46053,0.15,-3.14159,11,AVANZAR,0.01053,1.04228
47.168,0.46014,0.15,-3.14159,11,AVANZAR,0.01014,1.04267
47.2,0.45988,0.15,-3.14159,11,AVANZAR,0.00988,1.04292
47.232,0.45962,0.15,-3.14159,11,AVANZAR,0.00962,1.04318
47.264,0.4595,0.15,-3.14159,11,AVANZAR,0.0095,1.04331
47.296,0.45924,0.15,-3.14159,11,AVANZAR,0.00924,1.04357
47.328,0.45898,0.15,-3.14159,11,AVANZAR,0.00898,1.04382
47.36,0.45872,0.15,-3.14159,11,AVANZAR,0.00872,1.04408
47.392,0.45847,0.15,-3.14159,11,AVANZAR,0.00847,1.04434
47.424,0.45834,0.15,-3.14159,11,AVANZAR,0.00834,1.04447
47.456,0.45808,0.15,-3.14159,11,AVANZAR,0.00808,1.04473
47.488,0.45782,0.15,-3.14159,11,AVANZAR,0.00782,1.04498
47.52,0.45769,0.15,-3.14159,11,AVANZAR,0.00769,1.04511
47.552,0.45744,0.15,-3.14159,11,AVANZAR,0.00744,1.04537
47.584,0.45731,0.15,-3.14159,11,AVANZAR,0.00731,1.0455
47.616,0.45705,0.15,-3.14159,11,AVANZAR,0.00705,1.04576
47.648,0.45692,0.15,-3.14159,11,AVANZAR,0.00692,1.04588
47.68,0.45679,0.15,-3.14159,11,AVANZAR,0.00679,1.04601
47.712,0.45653,0.15,-3.14159,11,AVANZAR,0.00653,1.04627
47.744,0.45641,0.15,-3.14159,11,AVANZAR,0.00641,1.0464
47.776,0.45628,0.15,-3.14159,11,AVANZAR,0.00628,1.04653
47.808,0.45602,0.15,-3.14159,11,AVANZAR,0.00602,1.04678
47.84,0.45589,0.15,-3.14159,11,AVANZAR,0.00589,1.04691
47.872,0.45576,0.15,-3.14159,11,AVANZAR,0.00576,1.04704
47.904,0.45563,0.15,-3.14159,11,AVANZAR,0.00563,1.04717
47.936,0.4555,0.15,-3.14159,11,AVANZAR,0.0055,1.0473
47.968,0.45538,0.15,-3.14159,11,AVANZAR,0.00538,1.04743
48.0,0.45525,0.15,-3.14159,11,AVANZAR,0.00525,1.04756
48.032,0.45512,0.15,-3.14159,11,AVANZAR,0.00512,1.04769
48.064,0.45,0.15,-3.14159,12,GIRAR,0.00486,1.04794
48.096,0.45,0.15,-3.14159,12,GIRAR,1.5708,1.04794
48.128,0.45006,0.15,-3.10446,12,GIRAR,1.53366,1.04801
