tiempo_s,x_m,y_m,phi_rad,waypoint_idx,estado,dist_wp_m,dist_recorrida_m
20.224,0.03997,0.11994,1.38016,4,GIRAR,1.38016,0.62793
20.256,0.03997,0.11994,1.34055,4,GIRAR,1.34055,0.62793
20.288,0.03997,0.11994,1.30094,4,GIRAR,1.30094,0.62793
20.32,0.03999,0.12,1.2638,4,GIRAR,1.2638,0.62799
20.352,0.03997,0.11994,1.22666,4,GIRAR,1.22666,0.62806
20.384,0.03997,0.11994,1.18705,4,GIRAR,1.18705,0.62806
20.416,0.03997,0.11994,1.14744,4,GIRAR,1.14744,0.62806
20.448,0.04,0.11999,1.1103,4,GIRAR,1.1103,0.62812
20.48,0.03997,0.11994,1.07317,4,GIRAR,1.07317,0.62819
20.512,0.03997,0.11994,1.03355,4,GIRAR,1.03355,0.62819
20.544,0.03997,0.11994,0.99394,4,GIRAR,0.99394,0.62819
20.576,0.04001,0.11999,0.95681,4,GIRAR,0.95681,0.62825
20.608,0.03997,0.11994,0.91967,4,GIRAR,0.91967,0.62832
20.64,0.03997,0.11994,0.88006,4,GIRAR,0.88006,0.62832
20.672,0.03997,0.11994,0.84044,4,GIRAR,0.84044,0.62832
20.704,0.04001,0.11999,0.80331,4,GIRAR,0.80331,0.62838
20.736,0.03997,0.11994,0.76617,4,GIRAR,0.76617,0.62844
20.768,0.03997,0.11994,0.72656,4,GIRAR,0.72656,0.62844
20.8,0.03997,0.11994,0.68695,4,GIRAR,0.68695,0.62844
20.832,0.04002,0.11998,0.64981,4,GIRAR,0.64981,0.62851
20.864,0.04002,0.11998,0.6102,4,GIRAR,0.6102,0.62851
20.896,0.03996,0.11994,0.57306,4,GIRAR,0.57306,0.62857
20.928,0.03996,0.11994,0.53345,4,GIRAR,0.53345,0.62857
20.96,0.04002,0.11998,0.49631,4,GIRAR,0.49631,0.62864
20.992,0.04002,0.11998,0.4567,4,GIRAR,0.4567,0.62864
21.024,0.03996,0.11995,0.41956,4,GIRAR,0.41956,0.6287
21.056,0.03996,0.11995,0.37995,4,GIRAR,0.37995,0.6287
21.088,0.04002,0.11997,0.34281,4,GIRAR,0.34281,0.62877
21.12,0.04002,0.11997,0.3032,4,GIRAR,0.3032,0.62877
21.152,0.03996,0.11995,0.26607,4,GIRAR,0.26607,0.62883
21.184,0.03996,0.11995,0.22645,4,GIRAR,0.22645,0.62883
21.216,0.04002,0.11997,0.18932,4,GIRAR,0.18932,0.62889
21.248,0.04002,0.11997,0.1497,4,GIRAR,0.1497,0.62889
21.28,0.03996,0.11996,0.11257,4,GIRAR,0.11257,0.62896
21.312,0.03996,0.11996,0.07296,4,GIRAR,0.07296,0.62896
21.344,0.04002,0.11996,0.03582,4,GIRAR,0.03582,0.62902
21.376,0.04002,0.11996,-0.00379,4,GIRAR,0.0,0.62902
21.408,0.03996,0.11996,-0.04093,4,GIRAR,0.0,0.62909
21.44,0.03996,0.11996,-0.08054,4,GIRAR,0.0,0.62909
21.472,0.04002,0.11996,-0.11768,4,GIRAR,0.0,0.62915
21.504,0.04002,0.11996,0.0,4,AVANZAR,0.0,0.62915
21.536,0.04002,0.11996,0.0,4,AVANZAR,0.15998,0.62915
21.568,0.04189,0.11996,0.00248,4,AVANZAR,0.15811,0.63102
21.6,0.04382,0.11996,0.00248,4,AVANZAR,0.15618,0.63295
21.632,0.04569,0.11997,0.0,4,AVANZAR,0.15431,0.63482
21.664,0.04762,0.11997,0.0,4,AVANZAR,0.15238,0.63675
21.696,0.04955,0.11997,0.0,4,AVANZAR,0.15045,0.63868
21.728,0.05148,0.11997,0.0,4,AVANZAR,0.14852,0.64061
21.76,0.05341,0.11997,0.0,4,AVANZAR,0.14659,0.64254
21.792,0.05534,0.11997,0.0,4,AVANZAR,0.14466,0.64447
21.824,0.05727,0.11997,0.0,4,AVANZAR,0.14273,0.6464
21.856,0.0592,0.11997,0.0,4,AVANZAR,0.1408,0.64833
21.888,0.06107,0.11997,0.00248,4,AVANZAR,0.13893,0.6502
21.92,0.063,0.11997,0.00248,4,AVANZAR,0.137,0.65213
21.952,0.06487,0.11998,0.0,4,AVANZAR,0.13513,0.654
21.984,0.0668,0.11998,0.0,4,AVANZAR,0.1332,0.65593
22.016,0.06873,0.11998,0.0,4,AVANZAR,0.13127,0.65786
22.048,0.07066,0.11998,0.0,4,AVANZAR,0.12934,0.65979
22.08,0.07259,0.11998,0.0,4,AVANZAR,0.12741,0.66172
22.112,0.07452,0.11998,0.0,4,AVANZAR,0.12548,0.66365
22.144,0.07646,0.11998,0.0,4,AVANZAR,0.12354,0.66559
22.176,0.07839,0.11998,0.0,4,AVANZAR,0.12161,0.66752
22.208,0.08032,0.11998,0.0,4,AVANZAR,0.11968,0.66945
22.24,0.08218,0.11998,0.00248,4,AVANZAR,0.11782,0.67131
22.272,0.08412,0.11998,0.00248,4,AVANZAR,0.11588,0.67325
22.304,0.08598,0.11999,0.0,4,AVANZAR,0.11402,0.67511
22.336,0.08791,0.11999,0.0,4,AVANZAR,0.11209,0.67704
22.368,0.08984,0.11999,0.0,4,AVANZAR,0.11016,0.67897
22.4,0.09178,0.11999,0.0,4,AVANZAR,0.10822,0.68091
22.432,0.09371,0.11999,0.0,4,AVANZAR,0.10629,0.68284
22.464,0.09564,0.11999,0.0,4,AVANZAR,0.10436,0.68477
22.496,0.09757,0.11999,0.0,4,AVANZAR,0.10243,0.6867
22.528,0.0995,0.11999,0.0,4,AVANZAR,0.1005,0.68863
22.56,0.10137,0.11999,0.00248,4,AVANZAR,0.09863,0.6905
22.592,0.1033,0.11999,0.00248,4,AVANZAR,0.0967,0.69243
22.624,0.10516,0.11999,0.0,4,AVANZAR,0.09484,0.69429
22.656,0.1071,0.11999,0.0,4,AVANZAR,0.0929,0.69623
22.688,0.10903,0.11999,0.0,4,AVANZAR,0.09097,0.69816
22.72,0.11096,0.11999,0.0,4,AVANZAR,0.08904,0.70009
22.752,0.11289,0.11999,0.0,4,AVANZAR,0.08711,0.70202
22.784,0.11482,0.11999,0.0,4,AVANZAR,0.08518,0.70395
22.816,0.11675,0.11999,0.0,4,AVANZAR,0.08325,0.70588
22.848,0.11868,0.11999,0.0,4,AVANZAR,0.08132,0.70781
22.88,0.12055,0.12,0.00248,4,AVANZAR,0.07945,0.70968
22.912,0.12248,0.12,0.00248,4,AVANZAR,0.07752,0.71161
22.944,0.12435,0.12,0.0,4,AVANZAR,0.07565,0.71348
22.976,0.12628,0.12,0.0,4,AVANZAR,0.07372,0.71541
23.008,0.12821,0.12,0.0,4,AVANZAR,0.07179,0.71734
23.04,0.13001,0.12,0.0,4,AVANZAR,0.06999,0.71914
23.072,0.13181,0.12,0.0,4,AVANZAR,0.06819,0.72094
23.104,0.13362,0.12,0.0,4,AVANZAR,0.06638,0.72275
23.136,0.13529,0.12,0.0,4,AVANZAR,0.06471,0.72442
23.168,0.13696,0.12,0.0,4,AVANZAR,0.06304,0.72609
23.2,0.13851,0.12,0.0,4,AVANZAR,0.06149,0.72764
23.232,0.14012,0.12001,0.00248,4,AVANZAR,0.05988,0.72925
23.264,0.1416,0.12001,0.0,4,AVANZAR,0.0584,0.73073
23.296,0.14314,0.12001,0.0,4,AVANZAR,0.05686,0.73227
23.328,0.14456,0.12001,0.0,4,AVANZAR,0.05544,0.73369
23.36,0.14598,0.12001,0.0,4,AVANZAR,0.05402,0.73511
23.392,0.14739,0.12001,0.0,4,AVANZAR,0.05261,0.73652
23.424,0.14874,0.12001,0.00248,4,AVANZAR,0.05126,0.73787
23.456,0.15009,0.12001,0.0,4,AVANZAR,0.04991,0.73923
23.488,0.15138,0.12001,0.0,4,AVANZAR,0.04862,0.74051
23.52,0.15254,0.12001,0.0,4,AVANZAR,0.04746,0.74167
23.552,0.15383,0.12001,0.0,4,AVANZAR,0.04617,0.74296
23.584,0.15499,0.12001,0.0,4,AVANZAR,0.04501,0.74412
23.616,0.15615,0.12001,0.0,4,AVANZAR,0.04385,0.74528
23.648,0.15724,0.12001,0.00248,4,AVANZAR,0.04276,0.74637
23.68,0.15833,0.12001,0.0,4,AVANZAR,0.04167,0.74746
23.712,0.15936,0.12001,0.0,4,AVANZAR,0.04064,0.74849
23.744,0.16046,0.12002,0.00248,4,AVANZAR,0.03954,0.74959
23.776,0.16142,0.12002,0.0,4,AVANZAR,0.03858,0.75055
23.808,0.16245,0.12002,0.0,4,AVANZAR,0.03755,0.75158
23.84,0.16342,0.12002,0.00248,4,AVANZAR,0.03658,0.75255
23.872,0.16438,0.12002,0.0,4,AVANZAR,0.03562,0.75352
23.904,0.16529,0.12002,0.0,4,AVANZAR,0.03471,0.75442
23.936,0.16619,0.12002,0.0,4,AVANZAR,0.03381,0.75532
23.968,0.16696,0.12002,0.0,4,AVANZAR,0.03304,0.75609
24.0,0.16786,0.12002,0.0,4,AVANZAR,0.03214,0.75699
24.032,0.16863,0.12002,0.0,4,AVANZAR,0.03137,0.75776
24.064,0.16947,0.12002,0.00248,4,AVANZAR,0.03053,0.7586
24.096,0.17031,0.12002,0.0,4,AVANZAR,0.02969,0.75944
24.128,0.17101,0.12002,0.00248,4,AVANZAR,0.02899,0.76015
24.16,0.17172,0.12002,0.0,4,AVANZAR,0.02828,0.76085
24.192,0.1725,0.12002,0.0,4,AVANZAR,0.0275,0.76163
24.224,0.1732,0.12002,0.00248,4,AVANZAR,0.0268,0.76233
24.256,0.17391,0.12002,0.0,4,AVANZAR,0.02609,0.76304
24.288,0.17456,0.12002,0.0,4,AVANZAR,0.02544,0.76369
24.32,0.1752,0.12002,0.0,4,AVANZAR,0.0248,0.76433
24.352,0.17584,0.12002,0.0,4,AVANZAR,0.02416,0.76497
24.384,0.17649,0.12002,0.0,4,AVANZAR,0.02351,0.76562
24.416,0.177,0.12002,0.0,4,AVANZAR,0.023,0.76613
24.448,0.17765,0.12002,0.0,4,AVANZAR,0.02235,0.76678
24.48,0.17822,0.12003,0.00248,4,AVANZAR,0.02178,0.76735
24.512,0.1788,0.12003,0.0,4,AVANZAR,0.0212,0.76793
24.544,0.17932,0.12003,0.0,4,AVANZAR,0.02068,0.76845
24.576,0.17983,0.12003,0.0,4,AVANZAR,0.02017,0.76896
24.608,0.18035,0.12003,0.0,4,AVANZAR,0.01965,0.76948
24.64,0.18086,0.12003,0.0,4,AVANZAR,0.01914,0.76999
24.672,0.18138,0.12003,0.0,4,AVANZAR,0.01862,0.77051
24.704,0.18183,0.12003,0.00248,4,AVANZAR,0.01817,0.77096
24.736,0.18228,0.12003,0.0,4,AVANZAR,0.01772,0.77141
24.768,0.18279,0.12003,0.0,4,AVANZAR,0.01721,0.77193
24.8,0.18318,0.12003,0.0,4,AVANZAR,0.01682,0.77231
24.832,0.18357,0.12003,0.0,4,AVANZAR,0.01643,0.7727
24.864,0.18408,0.12003,0.0,4,AVANZAR,0.01592,0.77321
24.896,0.18447,0.12003,0.0,4,AVANZAR,0.01553,0.7736
24.928,0.18485,0.12003,0.0,4,AVANZAR,0.01515,0.77398
24.96,0.18524,0.12003,0.0,4,AVANZAR,0.01476,0.77437
24.992,0.18563,0.12003,0.0,4,AVANZAR,0.01437,0.77476
25.024,0.18601,0.12003,0.0,4,AVANZAR,0.01399,0.77514
25.056,0.18634,0.12003,0.00248,4,AVANZAR,0.01367,0.77547
25.088,0.18666,0.12003,0.0,4,AVANZAR,0.01334,0.77579
25.12,0.18704,0.12003,0.0,4,AVANZAR,0.01296,0.77617
25.152,0.18736,0.12003,0.00248,4,AVANZAR,0.01264,0.7765
25.184,0.18769,0.12003,0.0,4,AVANZAR,0.01231,0.77682
25.216,0.18801,0.12003,0.00248,4,AVANZAR,0.01199,0.77714
25.248,0.18833,0.12003,0.0,4,AVANZAR,0.01167,0.77746
25.28,0.18859,0.12003,0.0,4,AVANZAR,0.01141,0.77772
25.312,0.18885,0.12003,0.0,4,AVANZAR,0.01115,0.77798
25.344,0.18923,0.12003,0.0,4,AVANZAR,0.01077,0.77836
25.376,0.18949,0.12003,0.0,4,AVANZAR,0.01051,0.77862
25.408,0.18975,0.12003,0.0,4,AVANZAR,0.01025,0.77888
25.44,0.19,0.12003,0.0,4,AVANZAR,0.01,0.77913
25.472,0.19026,0.12003,0.0,4,AVANZAR,0.00974,0.77939
25.504,0.19052,0.12003,0.0,4,AVANZAR,0.00948,0.77965
25.536,0.19078,0.12003,0.0,4,AVANZAR,0.00922,0.77991
25.568,0.19097,0.12003,0.00248,4,AVANZAR,0.00903,0.7801
25.6,0.19116,0.12003,0.0,4,AVANZAR,0.00884,0.78029
25.632,0.19142,0.12003,0.0,4,AVANZAR,0.00858,0.78055
25.664,0.19168,0.12003,0.0,4,AVANZAR,0.00832,0.78081
25.696,0.19187,0.12003,0.00248,4,AVANZAR,0.00813,0.781
25.728,0.19206,0.12003,0.0,4,AVANZAR,0.00794,0.78119
25.76,0.19232,0.12003,0.0,4,AVANZAR,0.00768,0.78145
25.792,0.19245,0.12003,0.0,4,AVANZAR,0.00755,0.78158
25.824,0.19271,0.12003,0.0,4,AVANZAR,0.00729,0.78184
25.856,0.19284,0.12003,0.0,4,AVANZAR,0.00716,0.78197
25.888,0.19303,0.12003,0.00248,4,AVANZAR,0.00697,0.78216
25.92,0.19322,0.12003,0.0,4,AVANZAR,0.00678,0.78235
25.952,0.19335,0.12003,0.0,4,AVANZAR,0.00665,0.78248
25.984,0.19354,0.12003,0.00248,4,AVANZAR,0.00646,0.78267
26.016,0.19374,0.12003,0.0,4,AVANZAR,0.00626,0.78287
26.048,0.19387,0.12003,0.0,4,AVANZAR,0.00613,0.783
26.08,0.194,0.12003,0.0,4,AVANZAR,0.006,0.78313
26.112,0.19419,0.12003,0.00248,4,AVANZAR,0.00581,0.78332
26.144,0.19438,0.12003,0.0,4,AVANZAR,0.00562,0.78351
26.176,0.19451,0.12003,0.0,4,AVANZAR,0.00549,0.78364
26.208,0.19464,0.12003,0.0,4,AVANZAR,0.00536,0.78377
26.24,0.19477,0.12003,0.0,4,AVANZAR,0.00523,0.7839
26.272,0.1949,0.12003,0.0,4,AVANZAR,0.0051,0.78403
26.304,0.2,0.12003,0.0,5,GIRAR,0.00498,0.78416
26.336,0.2,0.12003,0.0,5,GIRAR,1.5708,0.78416
26.368,0.2,0.12003,0.03961,5,GIRAR,1.53118,0.78416
26.4,0.2,0.12003,0.07922,5,GIRAR,1.49157,0.78416
26.432,0.2,0.12003,0.11389,5,GIRAR,1.45691,0.78416
26.464,0.2,0.12003,0.1535,5,GIRAR,1.4173,0.78416
26.496,0.2,0.12003,0.19311,5,GIRAR,1.37769,0.78416
26.528,0.2,0.12003,0.23272,5,GIRAR,1.33807,0.78416
26.56,0.2,0.12003,0.26738,5,GIRAR,1.30341,0.78416
26.592,0.2,0.12003,0.307,5,GIRAR,1.2638,0.78416
26.624,0.2,0.12003,0.34661,5,GIRAR,1.22419,0.78416
26.656,0.2,0.12003,0.38622,5,GIRAR,1.18458,0.78416
26.688,0.2,0.12003,0.42088,5,GIRAR,1.14992,0.78416
26.72,0.2,0.12003,0.46049,5,GIRAR,1.1103,0.78416
26.752,0.2,0.12003,0.50011,5,GIRAR,1.07069,0.78416
26.784,0.2,0.12003,0.53972,5,GIRAR,1.03108,0.78416
26.816,0.2,0.12003,0.57438,5,GIRAR,0.99642,0.78416
26.848,0.2,0.12003,0.61399,5,GIRAR,0.95681,0.78416
26.88,0.2,0.12003,0.6536,5,GIRAR,0.91719,0.78416
26.912,0.2,0.12003,0.69322,5,GIRAR,0.87758,0.78416
26.944,0.2,0.12003,0.72788,5,GIRAR,0.84292,0.78416
26.976,0.2,0.12003,0.76749,5,GIRAR,0.80331,0.78416
27.008,0.2,0.12003,0.8071,5,GIRAR,0.7637,0.78416
27.04,0.2,0.12003,0.84671,5,GIRAR,0.72408,0.78416
27.072,0.2,0.12003,0.88137,5,GIRAR,0.68942,0.78416
27.104,0.2,0.12003,0.92099,5,GIRAR,0.64981,0.78416
27.136,0.2,0.12003,0.9606,5,GIRAR,0.6102,0.78416
27.168,0.2,0.12003,1.00021,5,GIRAR,0.57059,0.78416
27.2,0.2,0.12003,1.03487,5,GIRAR,0.53592,0.78416
27.232,0.2,0.12003,1.07448,5,GIRAR,0.49631,0.78416
27.264,0.2,0.12003,1.1141,5,GIRAR,0.4567,0.78416
27.296,0.2,0.12003,1.15371,5,GIRAR,0.41709,0.78416
27.328,0.2,0.12003,1.18837,5,GIRAR,0.38243,0.78416
27.36,0.2,0.12003,1.22798,5,GIRAR,0.34281,0.78416
27.392,0.2,0.12003,1.26759,5,GIRAR,0.3032,0.78416
27.424,0.2,0.12003,1.30721,5,GIRAR,0.26359,0.78416
27.456,0.2,0.12003,1.34187,5,GIRAR,0.22893,0.78416
27.488,0.2,0.12003,1.38148,5,GIRAR,0.18932,0.78416
27.52,0.2,0.12003,1.42109,5,GIRAR,0.1497,0.78416
27.552,0.2,0.12003,1.4607,5,GIRAR,0.11009,0.78416
27.584,0.20001,0.1201,1.49784,5,GIRAR,0.07296,0.78422
27.616,0.2,0.12003,1.53498,5,GIRAR,0.03582,0.78428
27.648,0.2,0.12003,1.57459,5,GIRAR,0.0,0.78428
27.68,0.2,0.12003,1.6142,5,GIRAR,0.0,0.78428
27.712,0.2,0.1201,1.65134,5,GIRAR,0.0,0.78435
27.744,0.2,0.12003,1.68847,5,GIRAR,0.0,0.78441
27.776,0.2,0.12003,1.5708,5,AVANZAR,0.0,0.78441
27.808,0.2,0.12003,1.5708,5,AVANZAR,0.07997,0.78441
27.84,0.2,0.12196,1.5708,5,AVANZAR,0.07804,0.78634
27.872,0.2,0.12389,1.5708,5,AVANZAR,0.07611,0.78828
27.904,0.2,0.12583,1.5708,5,AVANZAR,0.07417,0.79021
27.936,0.2,0.12763,1.5708,5,AVANZAR,0.07237,0.79201
27.968,0.2,0.12956,1.5708,5,AVANZAR,0.07044,0.79394
28.0,0.2,0.13136,1.5708,5,AVANZAR,0.06864,0.79574
28.032,0.2,0.13303,1.5708,5,AVANZAR,0.06697,0.79742
28.064,0.2,0.13484,1.5708,5,AVANZAR,0.06516,0.79922
28.096,0.2,0.13651,1.5708,5,AVANZAR,0.06349,0.80089
28.128,0.2,0.13806,1.5708,5,AVANZAR,0.06194,0.80244
28.16,0.2,0.13973,1.5708,5,AVANZAR,0.06027,0.80411
28.192,0.2,0.14127,1.5708,5,AVANZAR,0.05873,0.80565
28.224,0.2,0.14269,1.5708,5,AVANZAR,0.05731,0.80707
28.256,0.2,0.14424,1.5708,5,AVANZAR,0.05576,0.80862
28.288,0.2,0.14565,1.5708,5,AVANZAR,0.05435,0.81003
28.32,0.2,0.14707,1.5708,5,AVANZAR,0.05293,0.81145
28.352,0.2,0.14835,1.5708,5,AVANZAR,0.05165,0.81274
28.384,0.2,0.14964,1.5708,5,AVANZAR,0.05036,0.81402
28.416,0.2,0.15093,1.5708,5,AVANZAR,0.04907,0.81531
28.448,0.2,0.15222,1.5708,5,AVANZAR,0.04778,0.8166
28.48,0.2,0.1535,1.5708,5,AVANZAR,0.0465,0.81789
28.512,0.2,0.15466,1.5708,5,AVANZAR,0.04534,0.81904
28.544,0.2,0.15582,1.5708,5,AVANZAR,0.04418,0.8202
28.576,0.2,0.15698,1.5708,5,AVANZAR,0.04302,0.82136
28.608,0.2,0.15801,1.5708,5,AVANZAR,0.04199,0.82239
28.64,0.2,0.15917,1.5708,5,AVANZAR,0.04083,0.82355
28.672,0.2,0.1602,1.5708,5,AVANZAR,0.0398,0.82458
28.704,0.2,0.16123,1.5708,5,AVANZAR,0.03877,0.82561
28.736,0.2,0.16213,1.5708,5,AVANZAR,0.03787,0.82651
28.768,0.2,0.16316,1.5708,5,AVANZAR,0.03684,0.82754
28.8,0.2,0.16406,1.5708,5,AVANZAR,0.03594,0.82844
28.832,0.2,0.16496,1.5708,5,AVANZAR,0.03504,0.82934
28.864,0.2,0.16586,1.5708,5,AVANZAR,0.03414,0.83024
28.896,0.2,0.16676,1.5708,5,AVANZAR,0.03324,0.83115
28.928,0.2,0.16767,1.5708,5,AVANZAR,0.03233,0.83205
28.96,0.2,0.16844,1.5708,5,AVANZAR,0.03156,0.83282
28.992,0.2,0.16921,1.5708,5,AVANZAR,0.03079,0.83359
29.024,0.2,0.17011,1.5708,5,AVANZAR,0.02989,0.83449
29.056,0.2,0.17076,1.5708,5,AVANZAR,0.02924,0.83514
29.088,0.2,0.17153,1.5708,5,AVANZAR,0.02847,0.83591
29.12,0.2,0.1723,1.5708,5,AVANZAR,0.0277,0.83668
29.152,0.2,0.17294,1.5708,5,AVANZAR,0.02706,0.83732
29.184,0.2,0.17372,1.5708,5,AVANZAR,0.02628,0.8381
29.216,0.2,0.17436,1.5708,5,AVANZAR,0.02564,0.83874
29.248,0.2,0.175,1.5708,5,AVANZAR,0.025,0.83938
29.28,0.2,0.17565,1.5708,5,AVANZAR,0.02435,0.84003
29.312,0.2,0.17629,1.5708,5,AVANZAR,0.02371,0.84067
29.344,0.2,0.17694,1.5708,5,AVANZAR,0.02306,0.84132
29.376,0.2,0.17745,1.5708,5,AVANZAR,0.02255,0.84183
29.408,0.2,0.17809,1.5708,5,AVANZAR,0.02191,0.84247
29.44,0.2,0.17861,1.5708,5,AVANZAR,0.02139,0.84299
29.472,0.2,0.17912,1.5708,5,AVANZAR,0.02088,0.8435
29.504,0.2,0.17964,1.5708,5,AVANZAR,0.02036,0.84402
29.536,0.2,0.18028,1.5708,5,AVANZAR,0.01972,0.84466
29.568,0.2,0.18067,1.5708,5,AVANZAR,0.01933,0.84505
29.6,0.2,0.18118,1.5708,5,AVANZAR,0.01882,0.84556
29.632,0.2,0.1817,1.5708,5,AVANZAR,0.0183,0.84608
29.664,0.2,0.18221,1.5708,5,AVANZAR,0.01779,0.84659
29.696,0.2,0.1826,1.5708,5,AVANZAR,0.0174,0.84698
29.728,0.2,0.18311,1.5708,5,AVANZAR,0.01689,0.8475
29.76,0.2,0.1835,1.5708,5,AVANZAR,0.0165,0.84788
29.792,0.2,0.18389,1.5708,5,AVANZAR,0.01611,0.84827
29.824,0.2,0.1844,1.5708,5,AVANZAR,0.0156,0.84878
29.856,0.2,0.18479,1.5708,5,AVANZAR,0.01521,0.84917
29.888,0.2,0.18517,1.5708,5,AVANZAR,0.01483,0.84956
29.92,0.2,0.18556,1.5708,5,AVANZAR,0.01444,0.84994
29.952,0.2,0.18582,1.5708,5,AVANZAR,0.01418,0.8502
29.984,0.2,0.1862,1.5708,5,AVANZAR,0.0138,0.85059
30.016,0.2,0.18659,1.5708,5,AVANZAR,0.01341,0.85097
30.048,0.2,0.18698,1.5708,5,AVANZAR,0.01302,0.85136
30.08,0.2,0.18723,1.5708,5,AVANZAR,0.01277,0.85162
30.112,0.2,0.18762,1.5708,5,AVANZAR,0.01238,0.852
30.144,0.2,0.18788,1.5708,5,AVANZAR,0.01212,0.85226
30.176,0.2,0.18826,1.5708,5,AVANZAR,0.01174,0.85265
30.208,0.2,0.18852,1.5708,5,AVANZAR,0.01148,0.8529
30.24,0.2,0.18878,1.5708,5,AVANZAR,0.01122,0.85316
30.272,0.2,0.18917,1.5708,5,AVANZAR,0.01083,0.85355
30.304,0.2,0.18942,1.5708,5,AVANZAR,0.01058,0.8538
30.336,0.2,0.18968,1.5708,5,AVANZAR,0.01032,0.85406
30.368,0.2,0.18994,1.5708,5,AVANZAR,0.01006,0.85432
30.4,0.2,0.1902,1.5708,5,AVANZAR,0.0098,0.85458
30.432,0.2,0.19045,1.5708,5,AVANZAR,0.00955,0.85483
30.464,0.2,0.19071,1.5708,5,AVANZAR,0.00929,0.85509
30.496,0.2,0.19097,1.5708,5,AVANZAR,0.00903,0.85535
30.528,0.2,0.1911,1.5708,5,AVANZAR,0.0089,0.85548
30.56,0.2,0.19135,1.5708,5,AVANZAR,0.00865,0.85573
30.592,0.2,0.19161,1.5708,5,AVANZAR,0.00839,0.85599
30.624,0.2,0.19187,1.5708,5,AVANZAR,0.00813,0.85625
30.656,0.2,0.192,1.5708,5,AVANZAR,0.008,0.85638
30.688,0.2,0.19226,1.5708,5,AVANZAR,0.00774,0.85664
30.72,0.2,0.19238,1.5708,5,AVANZAR,0.00762,0.85676
30.752,0.2,0.19264,1.5708,5,AVANZAR,0.00736,0.85702
30.784,0.2,0.19277,1.5708,5,AVANZAR,0.00723,0.85715
30.816,0.2,0.19303,1.5708,5,AVANZAR,0.00697,0.85741
30.848,0.2,0.19316,1.5708,5,AVANZAR,0.00684,0.85754
30.88,0.2,0.19329,1.5708,5,AVANZAR,0.00671,0.85767
30.912,0.2,0.19354,1.5708,5,AVANZAR,0.00646,0.85792
30.944,0.2,0.19367,1.5708,5,AVANZAR,0.00633,0.85805
30.976,0.2,0.1938,1.5708,5,AVANZAR,0.0062,0.85818
31.008,0.2,0.19406,1.5708,5,AVANZAR,0.00594,0.85844
31.04,0.2,0.19419,1.5708,5,AVANZAR,0.00581,0.85857
31.072,0.2,0.19432,1.5708,5,AVANZAR,0.00568,0.8587
31.104,0.2,0.19444,1.5708,5,AVANZAR,0.00556,0.85882
31.136,0.2,0.19457,1.5708,5,AVANZAR,0.00543,0.85895
31.168,0.2,0.1947,1.5708,5,AVANZAR,0.0053,0.85908
31.2,0.2,0.19483,1.5708,5,AVANZAR,0.00517,0.85921
31.232,0.2,0.19496,1.5708,5,AVANZAR,0.00504,0.85934
31.264,0.2,0.2,1.5708,6,GIRAR,0.00491,0.85947
31.296,0.2,0.2,1.5708,6,GIRAR,1.5708,0.85947
31.328,0.20001,0.20006,1.53366,6,GIRAR,1.53366,0.85953
31.36,0.20001,0.20006,1.49405,6,GIRAR,1.49405,0.85953
31.392,0.20001,0.20006,1.45444,6,GIRAR,1.45444,0.85953
31.424,0.2,0.2,1.4173,6,GIRAR,1.4173,0.8596
31.456,0.20001,0.20006,1.38016,6,GIRAR,1.38016,0.85966
31.488,0.20001,0.20006,1.34055,6,GIRAR,1.34055,0.85966
31.52,0.20001,0.20006,1.30094,6,GIRAR,1.30094,0.85966
31.552,0.19999,0.2,1.2638,6,GIRAR,1.2638,0.85973
31.584,0.19999,0.2,1.22419,6,GIRAR,1.22419,0.85973
31.616,0.20001,0.20006,1.18705,6,GIRAR,1.18705,0.85979
31.648,0.20001,0.20006,1.14744,6,GIRAR,1.14744,0.85979
31.68,0.19999,0.2,1.1103,6,GIRAR,1.1103,0.85985
31.712,0.19999,0.2,1.07069,6,GIRAR,1.07069,0.85985
31.744,0.20002,0.20006,1.03355,6,GIRAR,1.03355,0.85992
31.776,0.20002,0.20006,0.99394,6,GIRAR,0.99394,0.85992
31.808,0.19998,0.20001,0.95681,6,GIRAR,0.95681,0.85998
31.84,0.19998,0.20001,0.91719,6,GIRAR,0.91719,0.85998
31.872,0.20002,0.20006,0.88006,6,GIRAR,0.88006,0.86005
31.904,0.20002,0.20006,0.84044,6,GIRAR,0.84044,0.86005
31.936,0.19998,0.20001,0.80331,6,GIRAR,0.80331,0.86011
31.968,0.19998,0.20001,0.7637,6,GIRAR,0.7637,0.86011
32.0,0.20002,0.20005,0.72656,6,GIRAR,0.72656,0.86018
32.032,0.20002,0.20005,0.68695,6,GIRAR,0.68695,0.86018
32.064,0.19997,0.20001,0.64981,6,GIRAR,0.64981,0.86024
32.096,0.19997,0.20001,0.6102,6,GIRAR,0.6102,0.86024
32.128,0.20003,0.20005,0.57306,6,GIRAR,0.57306,0.86031
32.16,0.20003,0.20005,0.53345,6,GIRAR,0.53345,0.86031
32.192,0.19997,0.20002,0.49631,6,GIRAR,0.49631,0.86037
32.224,0.19997,0.20002,0.4567,6,GIRAR,0.4567,0.86037
32.256,0.20003,0.20005,0.41956,6,GIRAR,0.41956,0.86043
32.288,0.20003,0.20005,0.37995,6,GIRAR,0.37995,0.86043
